Id,DurableId,LastModifiedDate,LastModifiedById,QualifiedApiName,NamespacePrefix,DeveloperName,MasterLabel,Label,PluralLabel,DefaultCompactLayoutId,IsCustomizable,IsApexTriggerable,IsWorkflowEnabled,IsProcessEnabled,IsCompactLayoutable,DeploymentStatus,KeyPrefix,IsCustomSetting,IsDeprecatedAndHidden,IsReplicateable,IsRetrieveable,IsSearchLayoutable,IsSearchable,IsTriggerable,IsIdEnabled,IsEverCreatable,IsEverUpdatable,IsEverDeletable,IsFeedEnabled,IsQueryable,IsMruEnabled,DetailUrl,EditUrl,NewUrl,EditDefinitionUrl,HelpSettingPageName,HelpSettingPageUrl,RunningUserEntityAccessId,PublisherId,IsLayoutable,RecordTypesSupported,InternalSharingModel,ExternalSharingModel,HasSubtypes,IsSubtype,IsAutoActivityCaptureEnabled,IsInterface,ImplementsInterfaces,ImplementedBy,ExtendsInterfaces,ExtendedBy,DefaultImplementation
000000000000000AAA,FieldDefinition,,,FieldDefinition,,FieldDefinition,Field Definition,Field Definition,Field Definitions,,False,False,False,False,False,,4fe,False,False,False,False,False,True,False,False,True,True,False,False,True,False,/{ID},/{ID}/e,/4fe/e,,,,FieldDefinition.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,EntityParticle,,,EntityParticle,,EntityParticle,Entity Particle,Entity Particle,Entity Particles,,False,False,False,False,False,,0Nv,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Nv/e,,,,EntityParticle.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,PicklistValueInfo,,,PicklistValueInfo,,PicklistValueInfo,Picklist Value Info,Picklist Value Info,Picklist Value Info,,False,False,False,False,False,,4pv,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/4pv/e,,,,PicklistValueInfo.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,RelationshipInfo,,,RelationshipInfo,,RelationshipInfo,Relationship,Relationship,Relationships,,False,False,False,False,False,,0Ju,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Ju/e,,,,RelationshipInfo.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,RelationshipDomain,,,RelationshipDomain,,RelationshipDomain,Relationship Domain,Relationship Domain,Relationship Domains,,False,False,False,False,False,,0Jv,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Jv/e,,,,RelationshipDomain.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SearchLayout,,,SearchLayout,,SearchLayout,Search Layout,Search Layout,Search Layouts,,False,False,False,False,False,,4co,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/{ID},/{ID}/e,/4co/e,,,,SearchLayout.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Publisher,,,Publisher,,Publisher,Publisher,Publisher,Publishers,,False,False,False,False,False,,4pb,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/4pb/e,,,,Publisher.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DataType,,,DataType,,DataType,Data Type,Data Type,Data Types,,False,False,False,False,False,,4dt,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/4dt/e,,,,DataType.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UserFieldAccess,,,UserFieldAccess,,UserFieldAccess,User Field Access,User Field Access,User Field Access,,False,False,False,False,False,,4fp,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/4fp/e,,,,UserFieldAccess.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,UserEntityAccess,,,UserEntityAccess,,UserEntityAccess,User Entity Access,User Entity Access,User Entity Access,,False,False,False,False,False,,07u,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/07u/e,,,,UserEntityAccess.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,OwnerChangeOptionInfo,,,OwnerChangeOptionInfo,,OwnerChangeOptionInfo,Change Owner Option Info,Change Owner Option Info,Change Owner Options Info,,False,False,False,False,False,,0Cy,False,False,False,False,False,False,False,False,True,True,True,False,True,False,/{ID},/{ID}/e,/0Cy/e,,,,OwnerChangeOptionInfo.005dM000004WE3FQAW,MetadataCatalog,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,DataStatistics,,,DataStatistics,,DataStatistics,Data Statistics,Data Statistics,Data Statistics,,False,False,False,False,False,,05a,False,False,False,False,False,False,False,False,True,True,False,False,True,False,/{ID},/{ID}/e,/05a/e,,,,DataStatistics.005dM000004WE3FQAW,PerformanceTools,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LoginEvent,,,LoginEvent,,LoginEvent,Login Event,Login Event,Login Events,,False,False,False,False,False,,1HB,False,False,False,False,False,False,False,False,False,False,True,False,True,False,/{ID},/{ID}/e,/1HB/e,,,,LoginEvent.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,LoginEventStream,,,LoginEventStream,,LoginEventStream,Login Event Stream,Login Event Stream,Login Event Streams,,False,False,False,False,False,,0Ll,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/{ID},/{ID}/e,/0Ll/e,,,,LoginEventStream.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,ApiEvent,,,ApiEvent,,ApiEvent,API Event,API Event,API Events,,False,False,False,False,False,,07t,False,False,False,False,False,False,False,False,False,False,True,False,True,False,/{ID},/{ID}/e,/07t/e,,,,ApiEvent.005dM000004WE3FQAW,PlatformMonitoring,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,CorsWhitelistEntry,,,CorsWhitelistEntry,,CorsWhitelistEntry,CORS Allowed Origin List,CORS Allowed Origin List,CORS Allowed Origins List,,False,False,False,False,False,,074,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/074/e,,,,CorsWhitelistEntry.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,SearchPromotionRule,,,SearchPromotionRule,,SearchPromotionRule,Promoted Search Term,Promoted Search Term,Promoted Search Terms,,False,False,False,False,False,,0MD,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0MD/e,,,,SearchPromotionRule.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/SearchPromotionRule/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,FileSearchActivity,,,FileSearchActivity,,FileSearchActivity,FileSearchActivity,FileSearchActivity,File Search Activity,,False,False,False,False,False,,06h,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/06h/e,,,,FileSearchActivity.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/FileSearchActivity/describe/layouts/012000000000000AAA'}}]}",ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,AccountContactRole,,,AccountContactRole,,AccountContactRole,Account Contact Role,Account Contact Role,Account Contact Roles,,False,False,False,False,False,,02Z,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02Z/e,,,,AccountContactRole.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,AccountContactRoleChangeEvent,,,AccountContactRoleChangeEvent,,AccountContactRoleChangeEvent,Account Contact Role Change Event,Account Contact Role Change Event,Account Contact Role Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,AccountContactRoleChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,QuoteTemplateRichTextData,,,QuoteTemplateRichTextData,,QuoteTemplateRichTextData,Quote Template Rich Text Data,Quote Template Rich Text Data,Quote Template Rich Text Data,,False,False,False,False,False,,0QR,False,False,True,False,False,False,False,True,False,False,False,False,False,False,/{ID},/{ID}/e,/0QR/e,,,,QuoteTemplateRichTextData.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Pricebook2,,,Pricebook2,,Pricebook2,Price Book,Price Book,Price Books,Pricebook2.SYSTEM,True,True,False,False,True,,01s,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/01s/e,,,,Pricebook2.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Pricebook2/describe/layouts/012000000000000AAA'}}]}",ReadSelect,ReadSelect,False,False,False,False,,,,,
000000000000000AAA,Pricebook2History,,,Pricebook2History,,Pricebook2History,Price Book History,Price Book History,Price Book History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,Pricebook2History.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadSelect,ReadSelect,False,False,False,False,,,,,
000000000000000AAA,Pricebook2ChangeEvent,,,Pricebook2ChangeEvent,,Pricebook2ChangeEvent,Price Book Change Event,Price Book Change Event,Price Book Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,Pricebook2ChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ReadSelect,ReadSelect,False,False,False,False,,,,,
000000000000000AAA,Idea,,,Idea,,Idea,Idea,Idea,Ideas,Idea.SYSTEM,True,True,True,False,True,,087,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/087/e,,,,Idea.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': False, 'defaultRecordTypeMapping': False, 'name': 'Internal Ideas: Idea Record Type', 'developerName': 'InternalIdeasIdeaRecordType', 'recordTypeId': '012dM000001ls9JQAQ', 'active': True, 'master': False, 'urls': {'layout': '/services/data/v59.0/sobjects/Idea/describe/layouts/012dM000001ls9JQAQ'}}, {'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Idea/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,IdeaComment,,,IdeaComment,,IdeaComment,Idea Comment,Idea Comment,Idea Comments,,False,True,False,False,False,,00a,False,False,True,True,False,True,True,True,True,True,True,False,True,False,/{ID},/{ID}/e,/00a/e,,,,IdeaComment.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ReadWrite,ReadWrite,False,False,False,False,,,,,
000000000000000AAA,Macro,,,Macro,,Macro,Macro,Macro,Macros,Macro.SYSTEM,True,True,True,False,True,,0JZ,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0JZ/e,,,,Macro.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/Macro/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,MacroShare,,,MacroShare,,MacroShare,Macro Share,Macro Share,Macro Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,MacroShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,MacroHistory,,,MacroHistory,,MacroHistory,Macro History,Macro History,Macro History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,MacroHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,MacroChangeEvent,,,MacroChangeEvent,,MacroChangeEvent,Macro Change Event,Macro Change Event,Macro Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,MacroChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,MacroInstruction,,,MacroInstruction,,MacroInstruction,Macro Instruction,Macro Instruction,Macro Instructions,,False,False,True,False,False,,0Ji,False,False,True,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/0Ji/e,,,,MacroInstruction.005dM000004WE3FQAW,System,False,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/MacroInstruction/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,MacroInstructionChangeEvent,,,MacroInstructionChangeEvent,,MacroInstructionChangeEvent,Macro Instruction Change Event,Macro Instruction Change Event,Macro Instruction Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,MacroInstructionChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,WorkOrder,,,WorkOrder,,WorkOrder,Work Order,Work Order,Work Orders,WorkOrder.SYSTEM,True,True,True,True,True,,0WO,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/0WO/e,,,,WorkOrder.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/WorkOrder/describe/layouts/012000000000000AAA'}}]}",Private,Private,False,False,False,False,,,,,
000000000000000AAA,WorkOrderShare,,,WorkOrderShare,,WorkOrderShare,Work Order Share,Work Order Share,Work Order Share,,False,False,False,False,False,,02c,False,False,False,True,False,False,False,True,True,True,True,False,True,False,/{ID},/{ID}/e,/02c/e,,,,WorkOrderShare.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,WorkOrderHistory,,,WorkOrderHistory,,WorkOrderHistory,Work Order History,Work Order History,Work Order History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,WorkOrderHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,WorkOrderFeed,,,WorkOrderFeed,,WorkOrderFeed,Work Order Feed,Work Order Feed,Work Order Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,WorkOrderFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,WorkOrderChangeEvent,,,WorkOrderChangeEvent,,WorkOrderChangeEvent,Work Order Change Event,Work Order Change Event,Work Order Change Event,,False,True,False,False,False,,1CE,False,False,False,True,False,False,True,False,True,True,True,False,False,False,/{ID},/{ID}/e,/1CE/e,,,,WorkOrderChangeEvent.005dM000004WE3FQAW,CDC,False,{'recordTypeInfos': []},Private,Private,False,False,False,False,,,,,
000000000000000AAA,WorkOrderLineItem,,,WorkOrderLineItem,,WorkOrderLineItem,Work Order Line Item,Work Order Line Item,Work Order Line Items,WorkOrderLineItem.SYSTEM,True,True,True,True,True,,1WL,False,False,True,True,True,True,True,True,True,True,True,False,True,True,/{ID},/{ID}/e,/1WL/e,,,,WorkOrderLineItem.005dM000004WE3FQAW,System,True,"{'recordTypeInfos': [{'available': True, 'defaultRecordTypeMapping': True, 'name': 'Master', 'developerName': 'Master', 'recordTypeId': '012000000000000AAA', 'active': True, 'master': True, 'urls': {'layout': '/services/data/v59.0/sobjects/WorkOrderLineItem/describe/layouts/012000000000000AAA'}}]}",ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,WorkOrderLineItemHistory,,,WorkOrderLineItemHistory,,WorkOrderLineItemHistory,Work Order Line Item History,Work Order Line Item History,Work Order Line Item History,,False,False,False,False,False,,017,False,False,True,True,False,False,False,True,True,False,True,False,True,False,/{ID},/{ID}/e,/017/e,,,,WorkOrderLineItemHistory.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
000000000000000AAA,WorkOrderLineItemFeed,,,WorkOrderLineItemFeed,,WorkOrderLineItemFeed,Work Order Line Item Feed,Work Order Line Item Feed,Work Order Line Item Feed,,False,False,False,False,False,,0D5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,/{ID},/{ID}/e,/0D5/e,,,,WorkOrderLineItemFeed.005dM000004WE3FQAW,System,False,{'recordTypeInfos': []},ControlledByParent,ControlledByParent,False,False,False,False,,,,,
